oblast,region,row_id,text,col,local_val,remote_val,action
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448558,Предоставление услуг по проживанию и питанию,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448573,Предоставление услуг по обеспечению питанием и напитками,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448574,Деятельность ресторанов и предоставление услуг по доставке продуктов питания,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448575,Деятельность ресторанов и предоставление услуг по доставке продуктов питания,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,20576361,"Деятельность ресторанов и предоставление услуг по доставке продуктов питания объектами, находящимися на придорожной полосе",y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,3783427,Предоставление услуг по временному проживанию,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,3783435,"Предоставление услуг кемпингами, стоянками для автофургонов и автоприцепов для жилья ",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,3783436,"Предоставление услуг кемпингами, стоянками для автофургонов и автоприцепов для жилья ",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,20576352,"Предоставление услуг кемпингами, стоянками для автофургонов и автоприцепов для жилья, находящимися на придорожной полосе",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,3783441,Предоставление услуг прочими местами для проживания,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,3783441,Предоставление услуг прочими местами для проживания,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,3783442,Предоставление услуг прочими местами для проживания,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,3783442,Предоставление услуг прочими местами для проживания,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,20576357,"Предоставление услуг прочими местами для проживания, не включенными в другие категории",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,20576357,"Предоставление услуг прочими местами для проживания, не включенными в другие категории",y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448585,Информация и связь,y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448623,Телекоммуникации,y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448627,Беспроводная телекоммуникационная связь,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448627,Беспроводная телекоммуникационная связь,y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448628,Беспроводная телекоммуникационная связь,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448628,Беспроводная телекоммуникационная связь,y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946147,Беспроводная телекоммуникационная связь посредством единой транспортной среды,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946147,Беспроводная телекоммуникационная связь посредством единой транспортной среды,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946147,Беспроводная телекоммуникационная связь посредством единой транспортной среды,y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946149,Прочая беспроводная телекоммуникационная связь,y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448633,Прочая деятельность в области телекоммуникаций,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448633,Прочая деятельность в области телекоммуникаций,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448633,Прочая деятельность в области телекоммуникаций,y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448634,Прочая деятельность в области телекоммуникаций,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448634,Прочая деятельность в области телекоммуникаций,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448634,Прочая деятельность в области телекоммуникаций,y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946154,"Прочая деятельность в области телекоммуникаций, не включенная в другие группировки",y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946154,"Прочая деятельность в области телекоммуникаций, не включенная в другие группировки",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946154,"Прочая деятельность в области телекоммуникаций, не включенная в другие группировки",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448658,Финансовая и страховая деятельность,y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448659,"Финансовое посредничество, кроме страхования и пенсионного обеспечения",y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448660,Денежное посредничество,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448663,Прочее денежное посредничество,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448666,Денежное посредничество прочих финансовых учреждений,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448673,"Прочее финансовое посредничество, кроме страхования и пенсионного обеспечения",y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448676,Прочие виды кредитования,y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448677,Деятельность ломбардов,y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448679,"Прочее финансовое посредничество, кроме страхования и пенсионного обеспечения, не включенное в другие группировки",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448679,"Прочее финансовое посредничество, кроме страхования и пенсионного обеспечения, не включенное в другие группировки",y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448679,"Прочее финансовое посредничество, кроме страхования и пенсионного обеспечения, не включенное в другие группировки",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946169,"Другие финансовые услуги, финансирование в различных отраслях экономики, инвестиционная деятельность",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946169,"Другие финансовые услуги, финансирование в различных отраслях экономики, инвестиционная деятельность",y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946169,"Другие финансовые услуги, финансирование в различных отраслях экономики, инвестиционная деятельность",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,543092,Покупка и продажа прочей недвижимости,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946171,Аренда и управление собственной недвижимостью,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946171,Аренда и управление собственной недвижимостью,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18951451,Аренда (субаренда) и эксплуатация арендуемой недвижимости,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18951451,Аренда (субаренда) и эксплуатация арендуемой недвижимости,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18951451,Аренда (субаренда) и эксплуатация арендуемой недвижимости,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,77264174,Аренда (субаренда) и управление собственными или арендованными складскими помещениями ,—,ОТСУТСТВУЕТ,—,ADDED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448728,"Профессиональная, научная и техническая деятельность",y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448738,Деятельность головных компаний; консультирование по вопросам управления ,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448738,Деятельность головных компаний; консультирование по вопросам управления ,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448739,Деятельность головных компаний,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448739,Деятельность головных компаний,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448740,Деятельность головных компаний,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,448740,Деятельность головных компаний,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,18946176,Деятельность прочих головных компаний,y122020,,x,PATCHED
